date,marketCap,traceName
2011-12-19,917956083516.28,Chemicals and Pertochemicals
2011-12-20,946630140854.02,Chemicals and Pertochemicals
2011-12-21,969249921428.61,Chemicals and Pertochemicals
2011-12-22,962897082663.6799,Chemicals and Pertochemicals
2011-12-23,942252509052.3601,Chemicals and Pertochemicals
2011-12-26,940212975246.09,Chemicals and Pertochemicals
2011-12-26,940212975246.09,Chemicals and Pertochemicals
2011-12-26,940212975246.09,Chemicals and Pertochemicals
2011-12-27,939067872109.21,Chemicals and Pertochemicals
2011-12-28,939668376808.0399,Chemicals and Pertochemicals
2011-12-29,925061188024.21,Chemicals and Pertochemicals
2011-12-30,948753670596.41,Chemicals and Pertochemicals
2012-01-03,975409361339.1001,Chemicals and Pertochemicals
2012-01-03,975409361339.1001,Chemicals and Pertochemicals
2012-01-03,975409361339.1001,Chemicals and Pertochemicals
2012-01-03,975409361339.1001,Chemicals and Pertochemicals
2012-01-04,975164267631.01,Chemicals and Pertochemicals
2012-01-05,971132506829.55,Chemicals and Pertochemicals
2012-01-06,952789780917.23,Chemicals and Pertochemicals
2012-01-09,932834875345.2301,Chemicals and Pertochemicals
2012-01-09,932834875345.2301,Chemicals and Pertochemicals
2012-01-09,932834875345.2301,Chemicals and Pertochemicals
2012-01-10,936489820458.18,Chemicals and Pertochemicals
2012-01-11,927118256826.5701,Chemicals and Pertochemicals
2012-01-12,927989676931.3201,Chemicals and Pertochemicals
2012-01-13,929087494808.9099,Chemicals and Pertochemicals
2012-01-16,930049620423.64,Chemicals and Pertochemicals
2012-01-16,930049620423.64,Chemicals and Pertochemicals
2012-01-16,930049620423.64,Chemicals and Pertochemicals
2012-01-17,942048870092.04,Chemicals and Pertochemicals
2012-01-18,931793474785.5,Chemicals and Pertochemicals
2012-01-19,927960687538.8301,Chemicals and Pertochemicals
2012-01-20,929013497699.2201,Chemicals and Pertochemicals
2012-01-23,920072163473.99,Chemicals and Pertochemicals
2012-01-23,920072163473.99,Chemicals and Pertochemicals
2012-01-23,920072163473.99,Chemicals and Pertochemicals
2012-01-24,916486165251.65,Chemicals and Pertochemicals
2012-01-25,917030479121.3999,Chemicals and Pertochemicals
2012-01-26,912075291263.5,Chemicals and Pertochemicals
2012-01-27,906176872573.05,Chemicals and Pertochemicals
2012-01-30,907493433091.5,Chemicals and Pertochemicals
2012-01-30,907493433091.5,Chemicals and Pertochemicals
