date,marketCap,traceName
2018-01-03,1124260659354.84,Chemicals and Pertochemicals
2018-01-03,1124260659354.84,Chemicals and Pertochemicals
2018-01-03,1124260659354.84,Chemicals and Pertochemicals
2018-01-04,1126161548770.8198,Chemicals and Pertochemicals
2018-01-05,1129333901970.3599,Chemicals and Pertochemicals
2018-01-09,1144773080088.93,Chemicals and Pertochemicals
2018-01-09,1144773080088.93,Chemicals and Pertochemicals
2018-01-09,1144773080088.93,Chemicals and Pertochemicals
2018-01-09,1144773080088.93,Chemicals and Pertochemicals
2018-01-10,1147222501120.18,Chemicals and Pertochemicals
2018-01-11,1145605058128.2798,Chemicals and Pertochemicals
2018-01-12,1150458046565.98,Chemicals and Pertochemicals
2018-01-15,1154328705025.87,Chemicals and Pertochemicals
2018-01-15,1154328705025.87,Chemicals and Pertochemicals
2018-01-15,1154328705025.87,Chemicals and Pertochemicals
2018-01-16,1167679808027.87,Chemicals and Pertochemicals
2018-01-17,1165142393301.16,Chemicals and Pertochemicals
2018-01-18,1158921630739.97,Chemicals and Pertochemicals
2018-01-19,1157346499953.6802,Chemicals and Pertochemicals
2018-01-22,1159929213909.86,Chemicals and Pertochemicals
2018-01-22,1159929213909.86,Chemicals and Pertochemicals
2018-01-22,1159929213909.86,Chemicals and Pertochemicals
2018-01-23,1159732083904.31,Chemicals and Pertochemicals
2018-01-24,1163099944775.04,Chemicals and Pertochemicals
2018-01-25,1168972540678.05,Chemicals and Pertochemicals
2018-01-26,1161925863131.7202,Chemicals and Pertochemicals
2018-01-29,1150382577053.66,Chemicals and Pertochemicals
2018-01-29,1150382577053.66,Chemicals and Pertochemicals
2018-01-29,1150382577053.66,Chemicals and Pertochemicals
2018-01-30,1137175062706.2,Chemicals and Pertochemicals
2018-01-31,1144080202326.62,Chemicals and Pertochemicals
2018-02-01,1133899549399.62,Chemicals and Pertochemicals
2018-02-02,1127400077260.9502,Chemicals and Pertochemicals
2018-02-05,1112911592257.6,Chemicals and Pertochemicals
2018-02-05,1112911592257.6,Chemicals and Pertochemicals
2018-02-05,1112911592257.6,Chemicals and Pertochemicals
2018-02-06,1090558547192.1399,Chemicals and Pertochemicals
2018-02-07,1094797814853.44,Chemicals and Pertochemicals
2018-02-08,1099140583877.8799,Chemicals and Pertochemicals
2018-02-09,1087957030252.51,Chemicals and Pertochemicals
2018-02-12,1100410453621.69,Chemicals and Pertochemicals
2018-02-12,1100410453621.69,Chemicals and Pertochemicals
2018-02-12,1100410453621.69,Chemicals and Pertochemicals
2018-02-13,1115431394391.6099,Chemicals and Pertochemicals
2018-02-14,1108283119365.15,Chemicals and Pertochemicals
2018-02-15,1114007707508.85,Chemicals and Pertochemicals
2018-02-16,1112999274103.22,Chemicals and Pertochemicals
2018-02-19,1101745382532.99,Chemicals and Pertochemicals
2018-02-19,1101745382532.99,Chemicals and Pertochemicals
2018-02-19,1101745382532.99,Chemicals and Pertochemicals
2018-02-20,1101142861502.2002,Chemicals and Pertochemicals
2018-02-21,1098931395368.6,Chemicals and Pertochemicals
2018-02-22,1098254927902.6699,Chemicals and Pertochemicals
2018-02-26,1112159251316.86,Chemicals and Pertochemicals
2018-02-26,1112159251316.86,Chemicals and Pertochemicals
2018-02-26,1112159251316.86,Chemicals and Pertochemicals
2018-02-26,1112159251316.86,Chemicals and Pertochemicals
2018-02-27,1101584366284.08,Chemicals and Pertochemicals
2018-02-28,1095887504066.6201,Chemicals and Pertochemicals
2018-03-01,1068691268290.17,Chemicals and Pertochemicals
2018-03-02,1070340296901.1199,Chemicals and Pertochemicals
2018-03-05,1068631411666.4,Chemicals and Pertochemicals
2018-03-05,1068631411666.4,Chemicals and Pertochemicals
2018-03-05,1068631411666.4,Chemicals and Pertochemicals
2018-03-06,1068347807679.06,Chemicals and Pertochemicals
2018-03-07,1064742051686.69,Chemicals and Pertochemicals
2018-03-09,1065367385330.47,Chemicals and Pertochemicals
2018-03-09,1065367385330.47,Chemicals and Pertochemicals
2018-03-12,1058592520418.45,Chemicals and Pertochemicals
2018-03-12,1058592520418.45,Chemicals and Pertochemicals
2018-03-12,1058592520418.45,Chemicals and Pertochemicals
2018-03-13,1052087130078.6799,Chemicals and Pertochemicals
2018-03-14,1041673871669.5801,Chemicals and Pertochemicals
2018-03-15,1044369505477.0,Chemicals and Pertochemicals
2018-03-16,1039139043654.0399,Chemicals and Pertochemicals
2018-03-19,1051731710225.06,Chemicals and Pertochemicals
2018-03-19,1051731710225.06,Chemicals and Pertochemicals
2018-03-19,1051731710225.06,Chemicals and Pertochemicals
2018-03-20,1068009540608.4199,Chemicals and Pertochemicals
2018-03-21,1084839994878.5,Chemicals and Pertochemicals
2018-03-22,1074506287347.54,Chemicals and Pertochemicals
2018-03-23,1072154078123.46,Chemicals and Pertochemicals
2018-03-26,1064943094831.13,Chemicals and Pertochemicals
2018-03-26,1064943094831.13,Chemicals and Pertochemicals
2018-03-26,1064943094831.13,Chemicals and Pertochemicals
2018-03-27,1051966173016.8701,Chemicals and Pertochemicals
2018-03-28,1056229140720.13,Chemicals and Pertochemicals
2018-03-29,1075924222326.4199,Chemicals and Pertochemicals
2018-03-30,1090978020337.5,Chemicals and Pertochemicals
2018-04-02,1088777453504.71,Chemicals and Pertochemicals
2018-04-02,1088777453504.71,Chemicals and Pertochemicals
2018-04-02,1088777453504.71,Chemicals and Pertochemicals
2018-04-03,1084455500010.4299,Chemicals and Pertochemicals
2018-04-04,1082635540302.28,Chemicals and Pertochemicals
2018-04-05,1087937649370.8699,Chemicals and Pertochemicals
2018-04-06,1100618018472.04,Chemicals and Pertochemicals
2018-04-09,1064792487204.8301,Chemicals and Pertochemicals
2018-04-09,1064792487204.8301,Chemicals and Pertochemicals
2018-04-09,1064792487204.8301,Chemicals and Pertochemicals
2018-04-10,1078861952690.7101,Chemicals and Pertochemicals
2018-04-11,1092915747624.4199,Chemicals and Pertochemicals
2018-04-12,1112059387828.81,Chemicals and Pertochemicals
2018-04-13,1128656079221.48,Chemicals and Pertochemicals
2018-04-16,1132877906690.14,Chemicals and Pertochemicals
2018-04-16,1132877906690.14,Chemicals and Pertochemicals
2018-04-16,1132877906690.14,Chemicals and Pertochemicals
2018-04-17,1122034187786.44,Chemicals and Pertochemicals
2018-04-18,1104576212699.34,Chemicals and Pertochemicals
2018-04-19,1087427754860.8301,Chemicals and Pertochemicals
2018-04-20,1088332710446.63,Chemicals and Pertochemicals
2018-04-23,1093245741395.6599,Chemicals and Pertochemicals
2018-04-23,1093245741395.6599,Chemicals and Pertochemicals
2018-04-23,1093245741395.6599,Chemicals and Pertochemicals
2018-04-24,1091670527759.25,Chemicals and Pertochemicals
2018-04-25,1090731071734.27,Chemicals and Pertochemicals
2018-04-26,1099053432663.35,Chemicals and Pertochemicals
2018-04-27,1099313178413.92,Chemicals and Pertochemicals
2018-04-28,1099758290257.91,Chemicals and Pertochemicals
2018-04-30,1102409389117.58,Chemicals and Pertochemicals
2018-04-30,1102409389117.58,Chemicals and Pertochemicals
2018-05-02,1107471978072.77,Chemicals and Pertochemicals
2018-05-02,1107471978072.77,Chemicals and Pertochemicals
2018-05-03,1105256755007.48,Chemicals and Pertochemicals
2018-05-04,1099658412247.44,Chemicals and Pertochemicals
2018-05-07,1096319132384.7799,Chemicals and Pertochemicals
2018-05-07,1096319132384.7799,Chemicals and Pertochemicals
2018-05-07,1096319132384.7799,Chemicals and Pertochemicals
2018-05-08,1091074640385.58,Chemicals and Pertochemicals
2018-05-10,1084162102756.73,Chemicals and Pertochemicals
2018-05-10,1084162102756.73,Chemicals and Pertochemicals
2018-05-11,1077881608503.02,Chemicals and Pertochemicals
2018-05-14,1079191628575.79,Chemicals and Pertochemicals
2018-05-14,1079191628575.79,Chemicals and Pertochemicals
2018-05-14,1079191628575.79,Chemicals and Pertochemicals
2018-05-15,1078786206418.48,Chemicals and Pertochemicals
2018-05-16,1077737970079.4199,Chemicals and Pertochemicals
2018-05-17,1073521467825.02,Chemicals and Pertochemicals
2018-05-18,1078319730995.14,Chemicals and Pertochemicals
2018-05-21,1077111486234.79,Chemicals and Pertochemicals
2018-05-21,1077111486234.79,Chemicals and Pertochemicals
2018-05-21,1077111486234.79,Chemicals and Pertochemicals
2018-05-22,1068742811650.77,Chemicals and Pertochemicals
2018-05-23,1062355662333.98,Chemicals and Pertochemicals
2018-05-24,1066326911082.6699,Chemicals and Pertochemicals
2018-05-25,1065355641181.5,Chemicals and Pertochemicals
2018-05-28,1071724735993.66,Chemicals and Pertochemicals
2018-05-28,1071724735993.66,Chemicals and Pertochemicals
2018-05-28,1071724735993.66,Chemicals and Pertochemicals
2018-05-29,1066289929070.03,Chemicals and Pertochemicals
2018-05-30,1076448059863.8201,Chemicals and Pertochemicals
2018-05-31,1072220327631.3401,Chemicals and Pertochemicals
2018-06-01,1077927345105.0801,Chemicals and Pertochemicals
2018-06-04,1083967387247.95,Chemicals and Pertochemicals
2018-06-04,1083967387247.95,Chemicals and Pertochemicals
2018-06-04,1083967387247.95,Chemicals and Pertochemicals
2018-06-05,1083338030575.0,Chemicals and Pertochemicals
2018-06-06,1079725418884.2,Chemicals and Pertochemicals
2018-06-07,1081842144128.0701,Chemicals and Pertochemicals
2018-06-08,1077993386477.0801,Chemicals and Pertochemicals
